SECONDS,prefix_cache_block_hits_cpu
1746681324.4585352,90500768.0
1746681324.512846,90523232.0
1746681324.5674388,90545696.0
1746681324.622372,90568160.0
1746681324.6779797,90590624.0
1746681324.733537,90613088.0
1746681324.7897575,90635552.0
1746681324.846353,90658016.0
1746681324.902731,90680480.0
1746681324.9604514,90702944.0
1746681325.0163689,90725408.0
1746681325.0725622,90747872.0
1746681325.1291125,90770336.0
1746681325.1864972,90792800.0
1746681325.243854,90815264.0
1746681325.302301,90837728.0
1746681325.3603702,90860192.0
1746681325.4187527,90882656.0
1746681325.4772751,90905120.0
1746681325.536127,90927584.0
1746681325.5954823,90950048.0
1746681325.6548667,90972512.0
1746681325.7148175,90994976.0
1746681325.7985697,91017472.0
1746681325.8475187,91039968.0
1746681325.9096968,91062496.0
1746681325.9586463,91085024.0
1746681326.0075538,91107552.0
1746681326.0572858,91130080.0
1746681326.1072783,91152608.0
1746681326.1575494,91175136.0
1746681326.2080185,91197664.0
1746681326.2587538,91220192.0
1746681326.3097084,91242720.0
1746681326.3610284,91265248.0
1746681326.4138887,91287776.0
1746681326.463862,91310304.0
1746681326.5137033,91332832.0
1746681326.564262,91355360.0
1746681326.6150892,91377888.0
1746681326.6659565,91400416.0
1746681326.717124,91422944.0
1746681326.7686548,91445472.0
1746681326.830906,91468032.0
1746681326.8898926,91490624.0
1746681326.9379184,91513216.0
1746681326.9864373,91535808.0
1746681327.03494,91558400.0
1746681327.0838156,91580992.0
1746681327.1330533,91603584.0
1746681327.1822896,91626176.0
1746681327.2318742,91648768.0
1746681327.2818117,91671360.0
1746681327.3320153,91693952.0
1746681327.3830738,91716544.0
1746681327.4337213,91739136.0
1746681327.4847088,91761728.0
1746681327.5358026,91784320.0
1746681327.5872939,91806912.0
1746681327.650981,91829536.0
1746681327.7048821,91852192.0
1746681327.7746978,91874880.0
1746681327.8327277,91897600.0
1746681327.881784,91920320.0
1746681327.930806,91943040.0
1746681327.9800324,91965760.0
1746681328.0295289,91988480.0
1746681328.0792606,92011200.0
1746681328.1292462,92033920.0
1746681328.1796455,92056640.0
1746681328.2306304,92079360.0
1746681328.2818918,92102080.0
1746681328.3312457,92124800.0
1746681328.381028,92147520.0
1746681328.4296067,92170240.0
1746681328.4786437,92192960.0
1746681328.5295045,92215680.0
1746681328.5806766,92238400.0
1746681328.6316483,92261120.0
1746681328.6834342,92283840.0
1746681328.7354622,92306560.0
1746681328.7879307,92329280.0
1746681328.8403697,92352000.0
1746681328.8920982,92374720.0
1746681328.9436944,92397440.0
1746681328.9958682,92420160.0
1746681329.04847,92442880.0
1746681329.101299,92465600.0
1746681329.154425,92488320.0
1746681329.208174,92511040.0
1746681329.2608166,92533760.0
1746681329.3137593,92556480.0
1746681329.3672452,92579200.0
1746681329.4223576,92601920.0
1746681329.4733305,92624640.0
1746681329.524832,92647360.0
1746681329.5765467,92670080.0
1746681329.629289,92692800.0
1746681329.6820424,92715520.0
1746681329.7349234,92738240.0
1746681329.7881231,92760960.0
1746681329.8416498,92783680.0
1746681329.8958342,92806400.0
1746681329.9501162,92829120.0
1746681330.0049448,92851840.0
1746681330.0598245,92874560.0
1746681330.1151938,92897280.0
1746681330.17089,92920000.0
1746681330.2265453,92942720.0
1746681330.2828975,92965440.0
1746681330.33895,92988160.0
1746681330.4124856,93010912.0
1746681330.45904,93033664.0
1746681330.5060723,93056416.0
1746681330.553358,93079168.0
1746681330.6009097,93101920.0
1746681330.649041,93124672.0
1746681330.6971648,93147424.0
1746681330.7457917,93170176.0
1746681330.7945273,93192928.0
1746681330.8434124,93215680.0
1746681330.8927224,93238432.0
1746681330.9423366,93261184.0
1746681330.9922338,93283936.0
1746681331.0424335,93306688.0
1746681331.0934389,93329440.0
1746681331.144302,93352192.0
1746681331.1956987,93374944.0
1746681331.2472656,93397696.0
1746681331.2993927,93420448.0
1746681331.3517027,93443200.0
1746681331.4041374,93465952.0
1746681331.457171,93488704.0
1746681331.5101871,93511456.0
1746681331.5637765,93534208.0
1746681331.6174915,93556960.0
1746681331.6715539,93579712.0
1746681331.7258673,93602464.0
1746681331.780565,93625216.0
1746681331.835613,93647968.0
1746681331.8907418,93670720.0
1746681331.9466765,93693472.0
1746681332.002491,93716224.0
1746681332.0590773,93738976.0
1746681332.1157522,93761728.0
1746681332.1729667,93784480.0
1746681332.2306192,93807232.0
1746681332.2884898,93829984.0
1746681332.3468962,93852736.0
1746681332.405307,93875488.0
1746681332.464293,93898240.0
1746681332.5231097,93920992.0
1746681332.5821152,93943744.0
1746681332.6414874,93966496.0
1746681332.7011547,93989248.0
1746681332.7613466,94012000.0
1746681332.821594,94034752.0
1746681332.8824546,94057504.0
1746681332.9435585,94080256.0
1746681333.005217,94103008.0
1746681333.0670373,94125760.0
1746681333.1295328,94148512.0
1746681333.2275095,94171296.0
1746681333.277133,94194080.0
1746681333.3577988,94217112.0
1746681333.407207,94240144.0
1746681333.4569995,94263176.0
1746681333.5070329,94286208.0
1746681333.5571134,94309240.0
1746681333.6078157,94332272.0
1746681333.6587126,94355304.0
1746681333.7098186,94378336.0
1746681333.7614028,94401368.0
1746681333.8135378,94424400.0
1746681333.865598,94447432.0
1746681333.9182422,94470464.0
1746681333.9709716,94493496.0
1746681334.024257,94516528.0
1746681334.0776985,94539560.0
1746681334.1320646,94562592.0
1746681334.1871371,94585624.0
1746681334.2420926,94608656.0
1746681334.2976778,94631688.0
1746681334.353642,94654720.0
1746681334.4095204,94677752.0
1746681334.4660418,94700784.0
1746681334.5225823,94723816.0
1746681334.57942,94746848.0
1746681334.6366246,94769880.0
1746681334.697059,94792912.0
1746681334.752577,94815944.0
1746681334.8086262,94838976.0
1746681334.8648345,94862008.0
1746681334.9218028,94885040.0
1746681334.979333,94908072.0
1746681335.0368755,94931104.0
1746681335.0949428,94954136.0
1746681335.1535552,94977168.0
1746681335.2125292,95000200.0
1746681335.2721474,95023232.0
1746681335.3316145,95046264.0
1746681335.3910024,95069296.0
1746681335.4504359,95092328.0
1746681335.510347,95115360.0
1746681335.5704217,95138392.0
1746681335.6311722,95161424.0
1746681335.691869,95184456.0
1746681335.7532024,95207488.0
1746681335.8144927,95230520.0
1746681335.8765426,95253552.0
1746681335.938829,95276584.0
1746681336.0012145,95299616.0
1746681336.0640619,95322648.0
1746681336.1270726,95345680.0
1746681336.1906998,95368712.0
1746681336.254766,95391744.0
1746681336.3185117,95414776.0
1746681336.3827155,95437808.0
1746681336.4473643,95460840.0
1746681336.5122485,95483872.0
1746681336.5831308,95506936.0
1746681336.6488833,95530000.0
1746681336.7507489,95553096.0
1746681336.8026683,95576192.0
1746681336.8542137,95599288.0
1746681336.9065073,95622384.0
1746681336.9591353,95645480.0
1746681337.0119827,95668576.0
1746681337.0648642,95691672.0
1746681337.1181176,95714768.0
1746681337.176414,95737864.0
1746681337.227495,95760960.0
1746681337.2788959,95784056.0
1746681337.3302987,95807152.0
1746681337.3820179,95830248.0
1746681337.4340436,95853344.0
1746681337.4863243,95876440.0
1746681337.5393777,95899536.0
1746681337.592273,95922632.0
1746681337.6461198,95945728.0
1746681337.6994102,95968824.0
1746681337.7535865,95991920.0
1746681337.8079896,96015016.0
1746681337.8622591,96038112.0
1746681337.916958,96061208.0
1746681337.9719648,96084304.0
1746681338.0277123,96107400.0
1746681338.0838375,96130496.0
1746681338.1397722,96153592.0
1746681338.1960096,96176688.0
1746681338.2525048,96199784.0
1746681338.3101277,96222880.0
1746681338.36672,96245976.0
1746681338.4242318,96269072.0
1746681338.4817824,96292168.0
1746681338.5402944,96315264.0
1746681338.5988789,96338360.0
1746681338.6579168,96361456.0
1746681338.7173836,96384552.0
1746681338.7763672,96407648.0
1746681338.8358266,96430744.0
1746681338.8954558,96453840.0
1746681338.9558809,96476936.0
1746681339.0165038,96500032.0
1746681339.0764887,96523128.0
1746681339.1373863,96546224.0
1746681339.198743,96569320.0
1746681339.2602544,96592416.0
1746681339.3221,96615512.0
1746681339.3848102,96638608.0
1746681339.4473355,96661704.0
1746681339.5105116,96684800.0
1746681339.573429,96707896.0
1746681339.6371365,96730992.0
1746681339.7011752,96754088.0
1746681339.7650645,96777184.0
1746681339.829378,96800280.0
1746681339.8938692,96823376.0
1746681339.9591641,96846472.0
1746681340.024949,96869568.0
1746681340.0904732,96892664.0
1746681340.1561503,96915760.0
1746681340.2222683,96938856.0
1746681340.2802887,96961984.0
1746681340.349378,96985144.0
1746681340.400791,97008304.0
1746681340.4518971,97031464.0
1746681340.5037704,97054624.0
1746681340.5558705,97077784.0
1746681340.6083226,97100944.0
1746681340.6611044,97124104.0
1746681340.713797,97147264.0
1746681340.7667623,97170424.0
1746681340.8205345,97193584.0
1746681340.8810105,97216744.0
1746681340.9334297,97239904.0
1746681340.9857812,97263064.0
1746681341.0381956,97286224.0
1746681341.0908968,97309384.0
1746681341.1444376,97332544.0
1746681341.199383,97355704.0
1746681341.2762125,97378896.0
1746681341.327802,97402088.0
1746681341.3797486,97425280.0
1746681341.432105,97448472.0
1746681341.4849403,97471664.0
1746681341.5378885,97494856.0
1746681341.5904448,97518048.0
1746681341.6433737,97541240.0
1746681341.6968348,97564432.0
1746681341.7513468,97587624.0
1746681341.805851,97610816.0
1746681341.8596675,97634008.0
1746681341.9240458,97657232.0
1746681341.9811351,97680488.0
1746681342.0332804,97703744.0
1746681342.0934124,97727032.0
1746681342.1544964,97750352.0
1746681342.2077272,97773672.0
1746681342.2682977,97797024.0
1746681342.3570898,97820408.0
1746681342.409158,97843792.0
1746681342.4612944,97867176.0
1746681342.5134156,97890560.0
1746681342.5661376,97913944.0
1746681342.618921,97937328.0
1746681342.6722553,97960712.0
1746681342.7258928,97984096.0
1746681342.779493,98007480.0
1746681342.8327746,98030864.0
1746681342.8862708,98054248.0
1746681342.9401224,98077632.0
1746681342.9943128,98101016.0
1746681343.0490491,98124400.0
1746681343.1039786,98147784.0
1746681343.1592076,98171168.0
1746681343.21479,98194552.0
1746681343.2706332,98217936.0
1746681343.3267763,98241320.0
1746681343.3829973,98264704.0
1746681343.4396791,98288088.0
1746681343.4965122,98311472.0
1746681343.5537634,98334856.0
1746681343.61131,98358240.0
1746681343.6690314,98381624.0
1746681343.7273839,98405008.0
1746681343.7861793,98428392.0
1746681343.8451977,98451776.0
1746681343.9046004,98475160.0
1746681343.9644866,98498544.0
1746681344.024692,98521928.0
1746681344.085538,98545312.0
1746681344.1467326,98568696.0
1746681344.2081192,98592080.0
1746681344.269748,98615464.0
1746681344.3331673,98638848.0
1746681344.3923366,98662232.0
1746681344.4518728,98685616.0
1746681344.5118825,98709000.0
1746681344.572136,98732384.0
1746681344.632612,98755768.0
1746681344.693313,98779152.0
1746681344.754278,98802536.0
1746681344.815582,98825920.0
1746681344.8771248,98849304.0
1746681344.9389966,98872688.0
1746681345.00135,98896072.0
1746681345.0639117,98919456.0
1746681345.126626,98942840.0
1746681345.1899734,98966224.0
1746681345.2534862,98989608.0
1746681345.3169675,99012992.0
1746681345.3810852,99036376.0
1746681345.4453292,99059760.0
1746681345.5101523,99083144.0
1746681345.5754225,99106528.0
1746681345.6407807,99129912.0
1746681345.7065387,99153296.0
1746681345.7725823,99176680.0
1746681345.838746,99200064.0
1746681345.9053283,99223448.0
1746681345.972529,99246832.0
1746681346.0398982,99270216.0
1746681346.1077704,99293600.0
1746681346.175612,99316984.0
1746681346.2439535,99340368.0
1746681346.3122537,99363752.0
1746681346.3806212,99387136.0
1746681346.4496088,99410520.0
1746681346.5188122,99433904.0
1746681346.588493,99457288.0
1746681346.658398,99480672.0
1746681346.7285128,99504056.0
1746681346.7988455,99527440.0
1746681346.8697839,99550824.0
1746681346.9319708,99574240.0
1746681346.9841745,99597656.0
1746681347.036782,99621072.0
1746681347.0896657,99644488.0
1746681347.143112,99667904.0
1746681347.1965604,99691320.0
1746681347.2505393,99714736.0
1746681347.3045032,99738152.0
1746681347.3585613,99761568.0
1746681347.4133844,99784984.0
1746681347.482857,99808432.0
1746681347.5353863,99831880.0
1746681347.5882115,99855328.0
1746681347.641184,99878776.0
1746681347.694528,99902224.0
1746681347.7574427,99925704.0
1746681347.8100638,99949184.0
1746681347.8629587,99972664.0
1746681347.9163744,99996144.0
1746681347.9701047,100019624.0
1746681348.0455127,100043136.0
1746681348.098795,100066648.0
1746681348.1524448,100090160.0
1746681348.2062635,100113672.0
1746681348.2601955,100137184.0
1746681348.3147318,100160696.0
1746681348.3693123,100184208.0
1746681348.4245,100207720.0
1746681348.4798272,100231232.0
1746681348.535221,100254744.0
1746681348.5909877,100278256.0
1746681348.64731,100301768.0
1746681348.7037766,100325280.0
1746681348.7605731,100348792.0
1746681348.8179157,100372304.0
1746681348.8755903,100395816.0
1746681348.933519,100419328.0
1746681348.9923248,100442840.0
1746681349.0496252,100466352.0
1746681349.1071746,100489864.0
1746681349.1649065,100513376.0
1746681349.223237,100536888.0
1746681349.2815087,100560400.0
1746681349.3403363,100583912.0
1746681349.3994358,100607424.0
1746681349.458652,100630936.0
1746681349.5180864,100654448.0
1746681349.5780697,100677960.0
1746681349.6381226,100701472.0
1746681349.6985204,100724984.0
1746681349.7592967,100748496.0
1746681349.8206415,100772008.0
1746681349.882266,100795520.0
1746681349.9438903,100819032.0
1746681350.0060668,100842544.0
1746681350.0674932,100866088.0
1746681350.1213324,100889632.0
1746681350.1755862,100913176.0
1746681350.2299786,100936720.0
1746681350.299016,100960296.0
1746681350.3532808,100983872.0
1746681350.407581,101007448.0
1746681350.4620926,101031024.0
1746681350.5171173,101054600.0
1746681350.5724819,101078176.0
1746681350.6280327,101101752.0
1746681350.6838558,101125328.0
1746681350.740086,101148904.0
1746681350.7968428,101172480.0
1746681350.8534224,101196056.0
1746681350.910632,101219632.0
1746681350.968147,101243208.0
1746681351.0267603,101266784.0
1746681351.083248,101290360.0
1746681351.1399782,101313936.0
1746681351.197092,101337512.0
1746681351.254408,101361088.0
1746681351.3368247,101384696.0
1746681351.3905787,101408304.0
1746681351.4444423,101431912.0
1746681351.498455,101455520.0
1746681351.5527837,101479128.0
1746681351.6077046,101502736.0
1746681351.6622586,101526344.0
1746681351.7172992,101549952.0
1746681351.772279,101573560.0
1746681351.827941,101597168.0
1746681351.9117908,101620808.0
1746681351.9655292,101644448.0
1746681352.0195115,101668088.0
1746681352.0735862,101691728.0
1746681352.1282463,101715368.0
1746681352.1831524,101739008.0
1746681352.238251,101762648.0
1746681352.2935493,101786288.0
1746681352.3493912,101809928.0
1746681352.4055328,101833568.0
1746681352.4617126,101857208.0
1746681352.5184536,101880848.0
1746681352.5754688,101904488.0
1746681352.632996,101928128.0
1746681352.6904836,101951768.0
1746681352.7485979,101975408.0
1746681352.8068829,101999048.0
1746681352.8652976,102022688.0
1746681352.924224,102046328.0
1746681352.983342,102069968.0
1746681353.0429456,102093608.0
1746681353.1028326,102117248.0
1746681353.1629004,102140888.0
1746681353.2230632,102164528.0
1746681353.2856848,102188168.0
1746681353.3432338,102211808.0
1746681353.4011648,102235448.0
1746681353.459491,102259088.0
1746681353.5181406,102282728.0
1746681353.577238,102306368.0
1746681353.636395,102330008.0
1746681353.695949,102353648.0
1746681353.7557912,102377288.0
1746681353.8157334,102400928.0
1746681353.8761103,102424568.0
1746681353.9365695,102448208.0
1746681353.9979253,102471848.0
1746681354.0769193,102495520.0
1746681354.128951,102519192.0
1746681354.1809556,102542864.0
1746681354.2335796,102566536.0
1746681354.2864044,102590208.0
1746681354.3395963,102613880.0
1746681354.3930407,102637552.0
1746681354.446801,102661224.0
1746681354.5014455,102684896.0
1746681354.5545464,102708568.0
1746681354.6082342,102732240.0
1746681354.6620004,102755912.0
1746681354.715938,102779584.0
1746681354.77054,102803256.0
1746681354.82528,102826928.0
1746681354.8806682,102850600.0
1746681354.9362006,102874272.0
1746681354.9917495,102897944.0
1746681355.0475419,102921616.0
1746681355.1038792,102945288.0
1746681355.1607246,102968960.0
1746681355.2172287,102992632.0
1746681355.2744005,103016304.0
1746681355.3317184,103039976.0
1746681355.3894477,103063648.0
1746681355.4472587,103087320.0
1746681355.5055122,103110992.0
1746681355.563737,103134664.0
1746681355.622313,103158336.0
1746681355.6814094,103182008.0
1746681355.7406042,103205680.0
1746681355.8004222,103229352.0
1746681355.8604846,103253024.0
1746681355.9205847,103276696.0
1746681355.9809794,103300368.0
1746681356.0418415,103324040.0
1746681356.1030993,103347712.0
1746681356.1646242,103371384.0
1746681356.2264352,103395056.0
1746681356.2885282,103418728.0
1746681356.3510194,103442400.0
1746681356.4135876,103466072.0
1746681356.4884875,103489776.0
1746681356.5409205,103513480.0
1746681356.5934784,103537184.0
1746681356.6466494,103560888.0
1746681356.6998224,103584592.0
1746681356.7537684,103608296.0
1746681356.807709,103632000.0
1746681356.861702,103655704.0
1746681356.9159908,103679408.0
1746681356.9712029,103703112.0
1746681357.0254893,103726816.0
1746681357.0803225,103750520.0
1746681357.1352363,103774224.0
1746681357.1905017,103797928.0
1746681357.2461622,103821632.0
1746681357.3018816,103845336.0
1746681357.3581715,103869040.0
1746681357.414477,103892744.0
1746681357.4710991,103916448.0
1746681357.5281649,103940152.0
1746681357.5853925,103963856.0
1746681357.643335,103987560.0
1746681357.70141,104011264.0
1746681357.759669,104034968.0
1746681357.8199646,104058672.0
1746681357.880797,104082376.0
1746681357.9418726,104106080.0
1746681358.0032957,104129784.0
1746681358.06502,104153488.0
1746681358.1667013,104177224.0
1746681358.221727,104200960.0
1746681358.276215,104224696.0
1746681358.3314068,104248432.0
1746681358.3863895,104272168.0
1746681358.4421563,104295904.0
1746681358.4981253,104319640.0
1746681358.5536473,104343376.0
1746681358.6090434,104367112.0
1746681358.6645346,104390848.0
1746681358.719981,104414584.0
1746681358.7756467,104438320.0
1746681358.8318927,104462056.0
1746681358.888529,104485792.0
1746681358.945466,104509528.0
1746681359.0170417,104533296.0
1746681359.0776985,104557096.0
1746681359.1317446,104580896.0
1746681359.1928933,104604728.0
1746681359.2471051,104628560.0
1746681359.3130946,104652424.0
1746681359.3673868,104676288.0
1746681359.4218974,104700152.0
1746681359.4772305,104724016.0
1746681359.5316522,104747880.0
1746681359.5863893,104771744.0
1746681359.6411867,104795608.0
1746681359.696365,104819472.0
1746681359.7519908,104843336.0
1746681359.807939,104867200.0
1746681359.8642306,104891064.0
1746681359.9209175,104914928.0
1746681359.9780378,104938792.0
1746681360.0549724,104962688.0
1746681360.1093638,104986584.0
1746681360.1639628,105010480.0
1746681360.2187314,105034376.0
1746681360.2740111,105058272.0
1746681360.3297095,105082168.0
1746681360.385297,105106064.0
1746681360.4412963,105129960.0
1746681360.497463,105153856.0
1746681360.5537527,105177752.0
1746681360.6103532,105201648.0
1746681360.667565,105225544.0
1746681360.7250013,105249440.0
1746681360.809016,105273368.0
1746681360.864238,105297296.0
1746681360.9193993,105321224.0
1746681360.9748704,105345152.0
1746681361.0305464,105369080.0
1746681361.0867488,105393008.0
1746681361.143022,105416936.0
1746681361.1999128,105440864.0
1746681361.2569792,105464792.0
1746681361.3142684,105488720.0
1746681361.3719149,105512648.0
1746681361.4297802,105536576.0
1746681361.487816,105560504.0
1746681361.5461745,105584432.0
1746681361.6050408,105608360.0
1746681361.6641176,105632288.0
1746681361.7235048,105656216.0
1746681361.7832344,105680144.0
1746681361.8432338,105704072.0
1746681361.903692,105728000.0
1746681361.9642735,105751928.0
1746681362.0252564,105775856.0
1746681362.0862386,105799784.0
1746681362.1477232,105823712.0
1746681362.2101316,105847640.0
1746681362.2711732,105871568.0
1746681362.3326817,105895496.0
1746681362.3944323,105919424.0
1746681362.456314,105943352.0
1746681362.5184157,105967280.0
1746681362.5805402,105991240.0
1746681362.636629,106015200.0
1746681362.6932223,106039160.0
1746681362.765017,106063152.0
1746681362.8206003,106087144.0
1746681362.8764148,106111136.0
1746681362.9330835,106135128.0
1746681362.9881036,106159120.0
1746681363.0436149,106183112.0
1746681363.0993805,106207104.0
1746681363.155617,106231096.0
1746681363.212211,106255088.0
1746681363.269005,106279080.0
1746681363.3260965,106303072.0
1746681363.383278,106327064.0
1746681363.440725,106351056.0
1746681363.498718,106375048.0
1746681363.5569847,106399040.0
1746681363.6155202,106423032.0
1746681363.6741698,106447024.0
1746681363.7334561,106471016.0
1746681363.7928917,106495008.0
1746681363.8524687,106519000.0
1746681363.9347088,106543024.0
1746681364.0169883,106567080.0
1746681364.0723014,106591136.0
1746681364.1276667,106615192.0
1746681364.1831157,106639248.0
1746681364.2391422,106663304.0
1746681364.2956595,106687360.0
1746681364.351911,106711416.0
1746681364.4084535,106735472.0
1746681364.4653113,106759528.0
1746681364.5226877,106783584.0
1746681364.580339,106807640.0
1746681364.63813,106831696.0
1746681364.6963985,106855752.0
1746681364.755094,106879808.0
1746681364.8138046,106903864.0
1746681364.872978,106927920.0
1746681364.9325056,106951976.0
1746681364.9922473,106976032.0
1746681365.0522509,107000088.0
1746681365.113044,107024144.0
1746681365.172605,107048200.0
1746681365.2325647,107072256.0
1746681365.292453,107096312.0
1746681365.3526483,107120368.0
1746681365.4134269,107144424.0
1746681365.4744906,107168480.0
1746681365.5358207,107192536.0
1746681365.5973983,107216592.0
1746681365.6595607,107240648.0
1746681365.7220097,107264704.0
1746681365.784524,107288760.0
1746681365.847441,107312816.0
1746681365.9107263,107336872.0
1746681365.9742453,107360928.0
1746681366.0380402,107384984.0
1746681366.1020744,107409040.0
1746681366.1665354,107433096.0
1746681366.2310767,107457152.0
1746681366.2957947,107481208.0
1746681366.3607905,107505264.0
1746681366.4269326,107529320.0
1746681366.4921882,107553376.0
1746681366.5593112,107577432.0
1746681366.6224427,107601488.0
1746681366.6859875,107625544.0
1746681366.7500467,107649600.0
1746681366.8141828,107673656.0
1746681366.878826,107697712.0
1746681366.9437745,107721768.0
1746681367.0090778,107745824.0
1746681367.0751493,107769880.0
1746681367.1402714,107793936.0
1746681367.2288995,107818024.0
1746681367.2821045,107842112.0
1746681367.3349688,107866200.0
1746681367.3950362,107890320.0
1746681367.4480922,107914440.0
1746681367.5340803,107938592.0
1746681367.5875456,107962744.0
1746681367.6405895,107986896.0
1746681367.6940827,108011048.0
1746681367.7480726,108035200.0
1746681367.801975,108059352.0
1746681367.8557687,108083504.0
1746681367.9108858,108107656.0
1746681367.965959,108131808.0
1746681368.0222592,108155960.0
1746681368.0748808,108180112.0
1746681368.1281116,108204264.0
1746681368.1816025,108228416.0
1746681368.2351274,108252568.0
1746681368.2890103,108276720.0
1746681368.343313,108300872.0
1746681368.399242,108325024.0
1746681368.4520915,108349176.0
1746681368.5051556,108373328.0
1746681368.5586944,108397480.0
1746681368.6122882,108421632.0
1746681368.6664627,108445784.0
1746681368.7209382,108469936.0
1746681368.7757645,108494088.0
1746681368.8309557,108518240.0
1746681368.8869944,108542392.0
1746681368.942679,108566544.0
1746681368.9989278,108590696.0
1746681369.0554848,108614848.0
1746681369.1121778,108639000.0
1746681369.1691058,108663152.0
1746681369.22818,108687304.0
1746681369.2835836,108711456.0
1746681369.338797,108735608.0
1746681369.39422,108759760.0
1746681369.4509075,108783912.0
1746681369.5059462,108808064.0
1746681369.5614538,108832216.0
1746681369.6170607,108856368.0
1746681369.6736026,108880520.0
1746681369.730753,108904672.0
1746681369.7877257,108928824.0
1746681369.8446832,108952976.0
1746681369.9015558,108977128.0
1746681369.9598446,109001280.0
1746681370.0179834,109025432.0
1746681370.0761428,109049584.0
1746681370.1346583,109073736.0
1746681370.1937542,109097888.0
1746681370.2529154,109122040.0
1746681370.3124132,109146192.0
1746681370.3726745,109170344.0
1746681370.432653,109194496.0
1746681370.4931855,109218648.0
1746681370.5537999,109242800.0
1746681370.6151984,109266952.0
1746681370.6769383,109291104.0
1746681370.7390232,109315256.0
1746681370.8010201,109339408.0
1746681370.8633325,109363560.0
1746681370.926112,109387712.0
1746681370.9889283,109411864.0
1746681371.0520535,109436016.0
1746681371.1156723,109460168.0
1746681371.1869795,109484352.0
1746681371.2348332,109508536.0
1746681371.2824256,109532720.0
1746681371.3307426,109556904.0
1746681371.3933332,109581120.0
1746681371.4413958,109605336.0
1746681371.489267,109629552.0
1746681371.5391364,109653768.0
1746681371.5844016,109677984.0
1746681371.6294034,109702200.0
1746681371.6743078,109726416.0
1746681371.7196772,109750632.0
1746681371.7656248,109774848.0
1746681371.8115695,109799064.0
1746681371.859116,109823280.0
1746681371.9070525,109847496.0
1746681371.9553971,109871712.0
1746681372.0041637,109895928.0
1746681372.055012,109920144.0
1746681372.1025925,109944360.0
1746681372.150248,109968576.0
1746681372.1989355,109992792.0
1746681372.2473524,110017008.0
1746681372.2966068,110041224.0
1746681372.3717067,110065472.0
1746681372.4168808,110089720.0
1746681372.4612494,110113968.0
1746681372.505919,110138216.0
1746681372.5515428,110162464.0
1746681372.5974667,110186712.0
1746681372.6429737,110210960.0
1746681372.688859,110235208.0
1746681372.735036,110259456.0
1746681372.7816377,110283704.0
1746681372.8285227,110307952.0
1746681372.875977,110332200.0
1746681372.9233582,110356448.0
1746681372.9715402,110380696.0
1746681373.0196867,110404944.0
1746681373.0685697,110429192.0
1746681373.1177487,110453440.0
1746681373.1672783,110477688.0
1746681373.2483537,110501968.0
1746681373.2939298,110526248.0
1746681373.3400016,110550528.0
1746681373.3862464,110574808.0
1746681373.432539,110599088.0
1746681373.4795172,110623368.0
1746681373.526385,110647648.0
1746681373.5735073,110671928.0
1746681373.6209958,110696208.0
1746681373.6692023,110720488.0
1746681373.717432,110744768.0
1746681373.7663627,110769048.0
1746681373.8151805,110793328.0
1746681373.8651123,110817608.0
1746681373.9150832,110841888.0
1746681373.965539,110866168.0
1746681374.0157382,110890448.0
1746681374.0662432,110914728.0
1746681374.1174543,110939008.0
1746681374.1689417,110963288.0
1746681374.219965,110987568.0
1746681374.2710311,111011848.0
1746681374.3217406,111036128.0
1746681374.3726304,111060408.0
1746681374.4241915,111084688.0
1746681374.4762383,111108968.0
1746681374.5467494,111133280.0
1746681374.593027,111157592.0
1746681374.6389961,111181904.0
1746681374.696092,111206248.0
1746681374.7423873,111230592.0
1746681374.7889657,111254936.0
1746681374.8355496,111279280.0
1746681374.882442,111303624.0
1746681374.930436,111327968.0
1746681374.978249,111352312.0
1746681375.026244,111376656.0
1746681375.0747266,111401000.0
1746681375.1232162,111425344.0
1746681375.1719902,111449688.0
1746681375.2455523,111474064.0
1746681375.292909,111498440.0
1746681375.3399324,111522816.0
1746681375.3874953,111547192.0
1746681375.4351501,111571568.0
1746681375.483317,111595944.0
1746681375.5317764,111620320.0
1746681375.580604,111644696.0
1746681375.6295953,111669072.0
1746681375.6787724,111693448.0
1746681375.7285297,111717824.0
1746681375.7784762,111742200.0
1746681375.8286803,111766576.0
1746681375.8791382,111790952.0
1746681375.9296305,111815328.0
1746681375.9804564,111839704.0
1746681376.031705,111864080.0
1746681376.0835571,111888456.0
1746681376.1355126,111912832.0
1746681376.1878483,111937208.0
1746681376.2402704,111961584.0
1746681376.293267,111985960.0
1746681376.346492,112010336.0
1746681376.4001765,112034712.0
1746681376.4539344,112059088.0
1746681376.5078747,112083464.0
1746681376.5627682,112107840.0
1746681376.6178904,112132216.0
1746681376.6731617,112156592.0
1746681376.729405,112180968.0
1746681376.8273861,112205376.0
1746681376.8756232,112229784.0
1746681376.9236639,112254192.0
1746681376.9723034,112278600.0
1746681377.0210745,112303008.0
1746681377.0708442,112327416.0
1746681377.1193445,112351824.0
1746681377.1683788,112376232.0
1746681377.217686,112400640.0
1746681377.267458,112425048.0
1746681377.3172913,112449456.0
1746681377.3673146,112473864.0
1746681377.418013,112498272.0
1746681377.4687674,112522680.0
1746681377.5197172,112547088.0
1746681377.5717518,112571496.0
1746681377.62354,112595904.0
1746681377.6755955,112620312.0
1746681377.7280643,112644720.0
1746681377.7811368,112669128.0
1746681377.8343227,112693536.0
1746681377.888062,112717944.0
