SECONDS,request_arrived
62.718459129333496,324.0
62.72988486289978,325.0
62.74128842353821,326.0
62.7536518573761,327.0
62.76557755470276,328.0
63.700072288513184,329.0
65.71685075759888,330.0
65.72870206832886,331.0
65.74042224884033,332.0
65.75216794013977,333.0
65.76357221603394,334.0
65.77498626708984,335.0
65.78637385368347,336.0
65.79776573181152,337.0
65.80915379524231,338.0
65.82054400444031,339.0
67.7881190776825,340.0
68.77724957466125,341.0
68.79418563842773,342.0
68.81621098518372,343.0
68.82827186584473,344.0
68.840008020401,345.0
68.8568503856659,346.0
68.87368273735046,347.0
68.8853874206543,348.0
68.8984956741333,349.0
68.91533994674683,350.0
68.92703366279602,351.0
69.65514254570007,352.0
71.85472106933594,353.0
71.86644959449768,354.0
71.87814712524414,355.0
71.88978147506714,356.0
71.93914079666138,357.0
71.95599341392517,358.0
71.97282338142395,359.0
71.98457431793213,360.0
71.99623918533325,361.0
72.0082790851593,362.0
73.97112345695496,363.0
73.98296284675598,364.0
74.92898988723755,365.0
74.94067311286926,366.0
74.95156478881836,367.0
74.96241879463196,368.0
74.9792172908783,369.0
74.99006724357605,370.0
75.0009446144104,371.0
77.00997710227966,372.0
77.98923254013062,373.0
78.00620126724243,374.0
78.01809501647949,375.0
78.0299756526947,376.0
78.04167032241821,377.0
78.05477452278137,378.0
78.0664165019989,379.0
78.07811093330383,380.0
78.0951280593872,381.0
78.11299848556519,382.0
78.12480902671814,383.0
79.08367586135864,384.0
80.03185701370239,385.0
81.0930507183075,386.0
81.10481286048889,387.0
81.11657691001892,388.0
81.12826657295227,389.0
81.14000344276428,390.0
81.15183854103088,391.0
81.16356468200684,392.0
81.17525935173035,393.0
81.19203686714172,394.0
81.20382881164551,395.0
81.21525597572327,396.0
81.22619795799255,397.0
83.17444491386414,398.0
84.16264867782593,399.0
84.17460751533508,400.0
84.18629956245422,401.0
84.19739103317261,402.0
84.2093734741211,403.0
84.22124791145325,404.0
84.23323392868042,405.0
84.24500250816345,406.0
84.25674772262573,407.0
84.2684850692749,408.0
84.28023791313171,409.0
84.29284477233887,410.0
84.30439925193787,411.0
84.3158609867096,412.0
84.32726550102234,413.0
84.33866286277771,414.0
84.35049343109131,415.0
84.36220169067383,416.0
84.37399339675903,417.0
87.29507350921631,418.0
87.30678343772888,419.0
87.3184425830841,420.0
87.33013248443604,421.0
87.34177374839783,422.0
87.35365271568298,423.0
87.36542105674744,424.0
87.37714743614197,425.0
87.38889694213867,426.0
87.40061283111572,427.0
87.41229271888733,428.0
88.37051320075989,429.0
89.35928559303284,430.0
89.37117290496826,431.0
90.35206985473633,432.0
90.42081928253174,433.0
90.43254542350769,434.0
90.4493658542633,435.0
90.46115279197693,436.0
90.472820520401,437.0
90.48974394798279,438.0
90.50144124031067,439.0
93.46728181838989,440.0
93.47915554046631,441.0
93.4908275604248,442.0
93.5025327205658,443.0
93.51432251930237,444.0
93.5309648513794,445.0
93.54239177703857,446.0
93.55385303497314,447.0
93.56530141830444,448.0
94.53903222084045,449.0
95.54513955116272,450.0
95.5570273399353,451.0
95.56888484954834,452.0
96.56048727035522,453.0
96.57216620445251,454.0
96.58414149284363,455.0
96.5972011089325,456.0
96.60908484458923,457.0
96.62091517448425,458.0
96.63276243209839,459.0
96.6445837020874,460.0
99.61011695861816,461.0
99.62205076217651,462.0
99.63382005691528,463.0
99.64550876617432,464.0
99.65718078613281,465.0
99.66873335838318,466.0
99.68021297454834,467.0
99.6916651725769,468.0
99.70306324958801,469.0
99.71450901031494,470.0
100.69751596450806,471.0
101.65952515602112,472.0
102.66926431655884,473.0
102.68109011650085,474.0
102.69794058799744,475.0
102.71613717079163,476.0
102.72781586647034,477.0
102.73953008651733,478.0
102.75642991065979,479.0
102.77329301834106,480.0
102.79055976867676,481.0
103.72401547431946,482.0
104.72795391082764,483.0
104.73881840705872,484.0
105.74336695671082,485.0
105.75424480438232,486.0
