SECONDS,decode_completed
149.19899153709412,19602.0
149.19899153709412,19601.0
149.21484112739563,19603.0
149.21484112739563,19604.0
149.21484112739563,19606.0
149.21484112739563,19605.0
149.23060131072998,19608.0
149.23060131072998,19607.0
149.23060131072998,19610.0
149.23060131072998,19609.0
149.24674439430237,19613.0
149.24674439430237,19611.0
149.24674439430237,19614.0
149.24674439430237,19612.0
149.26252841949463,19618.0
149.26252841949463,19615.0
149.26252841949463,19617.0
149.26252841949463,19616.0
149.27863597869873,19622.0
149.27863597869873,19619.0
149.27863597869873,19620.0
149.27863597869873,19621.0
149.29442143440247,19625.0
149.29442143440247,19624.0
149.29442143440247,19623.0
149.29442143440247,19626.0
149.3104407787323,19627.0
149.3104407787323,19629.0
149.3104407787323,19628.0
149.3104407787323,19630.0
149.32622241973877,19631.0
149.32622241973877,19632.0
149.32622241973877,19633.0
149.32622241973877,19634.0
149.34202122688293,19635.0
149.34202122688293,19636.0
149.34202122688293,19638.0
149.34202122688293,19637.0
149.35778832435608,19640.0
149.35778832435608,19639.0
149.35778832435608,19642.0
149.35778832435608,19641.0
149.37349128723145,19643.0
149.37349128723145,19646.0
149.37349128723145,19644.0
149.37349128723145,19645.0
149.3892879486084,19647.0
149.3892879486084,19648.0
149.3892879486084,19649.0
149.3892879486084,19650.0
149.40539979934692,19653.0
149.40539979934692,19654.0
149.40539979934692,19651.0
149.40539979934692,19652.0
149.42113089561462,19658.0
149.42113089561462,19655.0
149.42113089561462,19657.0
149.42113089561462,19656.0
149.4368724822998,19659.0
149.4368724822998,19661.0
149.4368724822998,19662.0
149.4368724822998,19660.0
149.45257544517517,19666.0
149.45257544517517,19665.0
149.45257544517517,19664.0
149.45257544517517,19663.0
149.46836614608765,19668.0
149.46836614608765,19670.0
149.46836614608765,19667.0
149.46836614608765,19669.0
149.48421955108643,19672.0
149.48421955108643,19673.0
149.48421955108643,19671.0
149.48421955108643,19674.0
149.50045132637024,19678.0
149.50045132637024,19676.0
149.50045132637024,19677.0
149.50045132637024,19675.0
149.51625728607178,19681.0
149.51625728607178,19679.0
149.51625728607178,19680.0
149.51625728607178,19682.0
149.53246235847473,19686.0
149.53246235847473,19685.0
149.53246235847473,19683.0
149.53246235847473,19684.0
149.54821348190308,19690.0
149.54821348190308,19687.0
149.54821348190308,19688.0
149.54821348190308,19689.0
149.56436371803284,19694.0
149.56436371803284,19693.0
149.56436371803284,19691.0
149.56436371803284,19692.0
149.58015322685242,19698.0
149.58015322685242,19697.0
149.58015322685242,19696.0
149.58015322685242,19695.0
149.59592509269714,19700.0
149.59592509269714,19702.0
149.59592509269714,19701.0
149.59592509269714,19699.0
149.6116898059845,19705.0
149.6116898059845,19704.0
149.6116898059845,19706.0
149.6116898059845,19703.0
149.62742733955383,19708.0
149.62742733955383,19707.0
149.62742733955383,19710.0
149.62742733955383,19709.0
149.64314484596252,19713.0
149.64314484596252,19711.0
149.64314484596252,19714.0
149.64314484596252,19712.0
149.65938901901245,19717.0
149.65938901901245,19715.0
149.65938901901245,19716.0
149.65938901901245,19718.0
149.6752359867096,19719.0
149.6752359867096,19721.0
149.6752359867096,19720.0
149.6752359867096,19722.0
149.69114065170288,19723.0
149.69114065170288,19725.0
