BATCH,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_execution_time,inter_batch_delay
1809399,512.0,497.0,15.0,16.0,0.05193758010864258,4.6253204345703125e-05
1809400,512.0,497.0,15.0,16.0,0.052092552185058594,4.9591064453125e-05
1809401,512.0,497.0,15.0,16.0,0.052451133728027344,4.482269287109375e-05
1809402,512.0,497.0,15.0,16.0,0.05300617218017578,4.6253204345703125e-05
1809403,512.0,497.0,15.0,16.0,0.053058624267578125,4.696846008300781e-05
1809404,512.0,497.0,15.0,16.0,0.053673505783081055,4.696846008300781e-05
1809405,512.0,497.0,15.0,16.0,0.05389547348022461,5.054473876953125e-05
1809406,512.0,497.0,15.0,16.0,0.05404210090637207,4.935264587402344e-05
1809407,512.0,497.0,15.0,16.0,0.054560184478759766,4.482269287109375e-05
1809408,512.0,497.0,15.0,16.0,0.05484795570373535,4.9591064453125e-05
1809409,512.0,497.0,15.0,16.0,0.05584263801574707,4.9591064453125e-05
1809410,512.0,498.0,14.0,15.0,0.05395007133483887,5.125999450683594e-05
1809411,512.0,498.0,14.0,15.0,0.05468416213989258,4.601478576660156e-05
1809412,512.0,498.0,14.0,15.0,0.05470085144042969,4.863739013671875e-05
1809413,512.0,498.0,14.0,15.0,0.054987192153930664,4.506111145019531e-05
1809414,512.0,498.0,14.0,15.0,0.05537819862365723,4.6253204345703125e-05
1809415,512.0,498.0,14.0,15.0,0.055936574935913086,4.553794860839844e-05
1809416,512.0,498.0,14.0,15.0,0.0559239387512207,5.1021575927734375e-05
1809417,512.0,498.0,14.0,15.0,0.056168317794799805,4.601478576660156e-05
1809418,512.0,498.0,14.0,15.0,0.05683541297912598,4.8160552978515625e-05
1809419,512.0,498.0,14.0,15.0,0.056982994079589844,5.054473876953125e-05
1809420,512.0,498.0,14.0,15.0,0.057752132415771484,4.9114227294921875e-05
1809421,512.0,498.0,14.0,15.0,0.058037757873535156,4.9114227294921875e-05
1809422,512.0,498.0,14.0,15.0,0.05801081657409668,5.1021575927734375e-05
1809423,512.0,498.0,14.0,15.0,0.058420658111572266,4.863739013671875e-05
1809424,512.0,498.0,14.0,15.0,0.058682918548583984,4.863739013671875e-05
1809425,512.0,498.0,14.0,15.0,0.05914592742919922,5.340576171875e-05
1809426,512.0,498.0,14.0,15.0,0.05993366241455078,5.269050598144531e-05
1809427,512.0,499.0,13.0,14.0,0.05859375,4.506111145019531e-05
1809428,561.0,548.0,13.0,15.0,0.07181477546691895,5.030632019042969e-05
1809429,512.0,498.0,14.0,15.0,0.0489652156829834,5.9604644775390625e-05
1809430,512.0,498.0,14.0,15.0,0.04904890060424805,5.2928924560546875e-05
1809431,512.0,498.0,14.0,15.0,0.049604177474975586,4.410743713378906e-05
1809432,512.0,498.0,14.0,15.0,0.04972195625305176,4.76837158203125e-05
1809433,512.0,498.0,14.0,15.0,0.05045819282531738,4.267692565917969e-05
1809434,512.0,498.0,14.0,15.0,0.05051898956298828,4.792213439941406e-05
1809435,512.0,498.0,14.0,15.0,0.05077552795410156,5.030632019042969e-05
1809436,512.0,498.0,14.0,15.0,0.05140876770019531,4.4345855712890625e-05
1809437,512.0,498.0,14.0,15.0,0.05155777931213379,6.699562072753906e-05
